OBJECTID,X,Y,hospital_pk,collection_week,state,ccn,hospital_name,address,city,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,a_adult_hospbeds_7d_avg,a_adult_hospinpbeds_7d_avg,inpatient_beds_used_7_day_avg,a_adult_hospinpbed_occ_7d_avg,adults_hospconfsusp_7d_avg,adults_hospconf_7d_avg,pediatric_hospconfsusp_7d_avg,pediatric_hospconf_7d_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,t_staff_adult_icubeds_7d_avg,icu_beds_used_7_day_avg,staff_adult_icubed_occ_7d_avg,staff_icuadultconfsusp_7d_avg,staff_icuadultconf_7_avg,patients_hospconf_flu_7d_avg,icu_patients_conf_flu_7d_avg,hospconf_flucovid_7d_avg,total_beds_7_day_sum,a_adult_hospbeds_7d_sum,a_adult_hospinpbeds_7d_sum,inpatient_beds_used_7_day_sum,a_adult_hospinpbed_occ_7d_sum,adults_hospconfsusp_7d_sum,adults_hospconf_7d_sum,pediatric_hospconfsusp_7d_sum,pediatric_hospconf_7d_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,t_staff_adult_icubeds_7d_sum,icu_beds_used_7_day_sum,staff_adult_icubed_occ_7d_sum,staff_icuadultconfsusp_7d_sum,staff_icuadultconf_7d_sum,patients_hospconf_flu_7d_sum,icu_patients_conf_flu_7d_sum,hospconf_flucovid_7d_sum,total_beds_7_day_coverage,a_adult_hospbeds_7d_cov,a_adult_hospinpbeds_7d_cov,inpatient_beds_used_7d_cov,a_adult_hospinpbed_occ_7d_cov,adults_hospconfsusp_7d_cov,adults_hospconf_7d_cov,pediatric_hospconfsusp_7d_cov,pediatric_hospconf_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,t_staff_adult_icubeds_7d_cov,icu_beds_used_7_day_coverage,staff_adult_icubed_occ_7d_cov,staff_icuadultconfsusp_7d_cov,staff_icuadultconf_7_cov,patients_hospconf_flu_7d_cov,icu_patients_conf_flu_7d_cov,hospconf_flucovid_7d_cov,prevadmit_adult_conf_7d_sum,prevadmit_1819_conf_7d_sum,prevadmit_2029_conf_7d_sum,prevadmit_3039_conf_7d_sum,prevadmit_4049_conf_7d_sum,prevadmit_5059_conf_7d_sum,prevadmit_6069_conf_7d_sum,prevadmit_7079_conf_7d_sum,prevadmit_80p_conf_7d_sum,prevadmit_conf_unk_7d_sum,prevadmit_pedi_conf_7d_sum,prevday_covidED_visits_7d_sum,prevadmit_adult_susp_7d_sum,prevadmit_1819_susp_7d_sum,prevadmit_2029_susp_7d_sum,prevadmit_3039_susp_7d_sum,prevadmit_4049_susp_7d_sum,prevadmit_5059_susp_7d_sum,prevadmit_6069_susp_7d_sum,prevadmit_7079_susp_7d_sum,prevadmit_80p_susp_7d_sum,prevadmit_susp_unk_7d_sum,prevadmit_pedi_susp_7d_sum,prevday_totED_visits_7d_sum,prevadmit_flu_conf_7d_sum,zip_code,last_updated
999,-84.550577357668,33.9700574120367,110035,2022/02/04 00:00:00+00,GA,110035,WELLSTAR KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,Short Term,13067,True,818,818,712.1,642.7,624.3,232.7,144,-999999,-999999,722.4,85,82.6,82.9,82,30.1,14.7,0,0,0,818,818,4727,4499,4370,1629,1008,24,8,5057,595,578,580,574,211,103,0,0,0,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,161,0,19,23,10,29,25,33,22,0,4,495,81,0,4,6,7,8,13,25,18,0,6,2070,0,30060,2022/02/14 20:08:00+00
1000,-84.6019771157773,33.8560857408941,110143,2022/02/04 00:00:00+00,GA,110143,WELLSTAR COBB MEDICAL CENTER,3950 AUSTELL RD,AUSTELL,Short Term,13067,True,0,0,363.1,279.1,278.7,88.3,48.7,-999999,-999999,363.6,38.7,38.6,32.9,32.9,12.4,7,-999999,0,0,0,0,2624,1954,1951,618,341,5,-999999,2545,271,270,230,230,87,49,-999999,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,47,0,6,6,5,9,5,9,7,0,0,341,65,0,0,5,6,13,15,15,11,0,0,1572,-999999,30106,2022/02/14 20:08:00+00
1001,-82.8645192194338,31.5100224131535,110089,2022/02/04 00:00:00+00,GA,110089,COFFEE REGIONAL MEDICAL CENTER INC,1101 OCILLA ROAD,DOUGLAS,Short Term,13069,True,115,115,96,99.6,84.1,35.7,35.3,-999999,-999999,96,10,10,22.4,22.4,17.9,17.9,0,0,0,805,805,777,697,589,250,247,-999999,-999999,672,70,70,157,157,125,125,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,30,0,0,-999999,-999999,-999999,9,10,6,0,4,51,-999999,0,0,0,-999999,0,0,0,0,0,0,461,0,31533,2022/02/14 20:08:00+00
1002,-84.3898040728596,33.5786330949417,110165,2022/02/04 00:00:00+00,GA,110165,SOUTHERN REGIONAL MEDICAL CENTER,11 UPPER RIVERDALE ROAD SW,RIVERDALE,Short Term,13063,True,211,198,151,162.3,122.3,20.4,16.9,0,0,164,36,23,21.9,15.3,6.7,5.6,0,0,0,1477,1386,1055,1136,856,143,118,0,0,1148,252,161,153,107,47,39,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,47,21,0,0,-999999,4,4,4,4,-999999,0,0,755,0,30274,2022/02/14 20:08:00+00
1003,-84.4790152142215,33.9011007853127,112007,2022/02/04 00:00:00+00,GA,112007,WELLSTAR WINDY HILL HOSPITAL,2540 WINDY HILL ROAD,MARIETTA,Long Term,13067,True,0,0,39,28.3,28.3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,273,198,198,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30067,2022/02/14 20:08:00+00
1004,-83.4264272653622,31.1091954638758,110101,2022/02/04 00:00:00+00,GA,110101,SOUTHWELL MEDICAL A CAMPUS OF TRMC,260 MJ TAYLOR ROAD,ADEL,Short Term,13075,False,0,0,15,-999999,-999999,-999999,-999999,0,0,15,0,0,0,0,0,0,0,0,0,0,0,150,22,22,8,8,0,0,105,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,-999999,0,0,0,0,0,0,-999999,0,0,0,0,-999999,0,0,0,0,0,0,0,-999999,0,0,0,0,31620,2022/02/14 20:08:00+00
1005,-83.7831941754367,31.1254878850116,110105,2022/02/04 00:00:00+00,GA,110105,COLQUITT REGIONAL MEDICAL CENTER,3131 THOMASVILLE HWY BOX 40,MOULTRIE,Short Term,13071,True,127.3,126.9,104,105,94,37.1,37.1,-999999,-999999,104.9,10.9,10.4,10.3,10.3,4.9,4.9,-999999,0,0,891,888,616,735,658,260,260,-999999,-999999,734,76,73,72,72,34,34,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,-999999,-999999,-999999,-999999,5,6,4,-999999,0,0,212,0,0,0,0,0,0,0,0,0,0,0,538,0,31768,2022/02/14 20:08:00+00
1006,-84.7585090737596,33.3863347598285,110233,2022/02/04 00:00:00+00,GA,110233,SOUTHEASTERN REGIONAL MEDICAL CENTER,600 CELEBRATE LIFE PARKWAY NORTH,NEWNAN,Short Term,13077,True,0,0,50,13,13,0,0,0,0,50,5,5,-999999,-999999,0,0,0,0,0,0,0,189,91,91,0,0,0,0,350,35,35,13,13,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30265,2022/02/14 20:08:00+00
1007,-84.7543197147336,33.3593474204462,110229,2022/02/04 00:00:00+00,GA,110229,PIEDMONT NEWNAN HOSPITAL INC,745 POPLAR ROAD,NEWNAN,Short Term,13077,True,0,0,144.6,144.4,144.4,39.3,39,-999999,-999999,144.6,36,36,33,33,11.7,11.7,0,0,0,0,0,1085,1011,1011,275,273,-999999,-999999,1012,252,252,231,231,82,82,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,38,0,-999999,-999999,-999999,6,11,12,4,0,0,98,-999999,0,0,-999999,0,0,0,0,0,0,0,1192,0,30265,2022/02/14 20:08:00+00
1008,-83.7827875669031,31.9772708285495,110104,2022/02/04 00:00:00+00,GA,110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,Short Term,13081,True,66,66,50.9,65.4,52.1,12,11.9,0,0,50.9,15,15,15.9,15.9,4.7,4.7,-999999,0,-999999,396,396,360,458,365,84,83,0,0,356,105,105,111,111,33,33,20,0,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,8,0,0,0,0,-999999,-999999,-999999,-999999,0,0,21,-999999,0,0,0,-999999,0,0,0,0,0,0,314,-999999,31015,2022/02/14 20:08:00+00
1009,-84.3210453672587,33.7924409471179,110010,2022/02/04 00:00:00+00,GA,110010,EMORY UNIVERSITY HOSPITAL,1364 CLIFTON ROAD NE,ATLANTA,Short Term,13089,True,718,718,680,622.6,622.6,49,46.6,0,0,680,155,155,135.9,135.9,14.9,14.7,0,0,0,5026,5026,5124,4358,4358,343,326,0,0,4760,1085,1085,951,951,104,103,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,34,0,-999999,-999999,-999999,7,11,6,-999999,0,0,186,0,0,0,0,0,0,0,0,0,0,0,804,0,30322,2022/02/14 20:08:00+00
1010,-84.5536635900852,30.9037727898332,110132,2022/02/04 00:00:00+00,GA,110132,MEMORIAL HOSPITAL AND MANOR,1500 E SHOTWELL STREET,BAINBRIDGE,Short Term,13087,True,42,42,31,24.1,20.6,8,8,0,0,31,6,6,-999999,-999999,-999999,-999999,0,0,0,294,294,217,169,144,56,56,0,0,217,42,42,18,18,14,14,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,0,0,-999999,0,-999999,-999999,0,0,45,8,0,0,0,-999999,-999999,-999999,-999999,-999999,0,0,247,0,39819,2022/02/14 20:08:00+00
1011,-84.2816549745769,33.790387000791,110076,2022/02/04 00:00:00+00,GA,110076,EMORY DECATUR HOSPITAL,2701 N DECATUR ROAD,DECATUR,Short Term,13089,True,386,354,311,394.3,352.7,38.1,34.1,0,0,343,62,32,52.9,26.9,8.1,7.9,0,0,0,2702,2478,2163,2760,2469,267,239,0,0,2401,434,224,370,188,57,55,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,30,-999999,0,4,-999999,4,6,9,-999999,0,0,154,17,0,-999999,0,-999999,5,-999999,-999999,-999999,0,0,1053,0,30033,2022/02/14 20:08:00+00
1012,-84.3209425838409,33.793925178255,113300,2022/02/04 00:00:00+00,GA,113300,CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,1405 CLIFTON ROAD NE,ATLANTA,Childrens Hospitals,13089,True,388,0,0,0,0,0,0,39,29.9,331,129,0,106.7,0,0,0,0,0,0,2716,0,-999999,0,0,0,0,273,209,2317,903,0,747,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,-999999,0,0,0,0,0,0,0,0,52,202,-999999,-999999,0,0,0,0,0,0,0,0,32,1334,0,30322,2022/02/14 20:08:00+00
1013,-83.1787210717696,32.1857676106438,110092,2022/02/04 00:00:00+00,GA,110092,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,Short Term,13091,False,34,44,34,34,28,5.3,5.3,0,0,24,6,6,4,4,-999999,-999999,0,0,0,204,264,222,204,168,32,32,0,0,144,36,36,24,24,12,12,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-999999,0,0,0,0,-999999,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,142,0,31023,2022/02/14 20:08:00+00
1014,-84.2927174942069,33.7774719967402,112006,2022/02/04 00:00:00+00,GA,112006,EMORY LONG TERM ACUTE CARE,450 NORTH CANDLER STREET,DECATUR,Long Term,13089,True,50,50,50,41.6,41.6,0,0,0,0,50,10,10,0,0,0,0,0,0,0,350,350,350,291,291,0,0,0,0,350,70,70,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30030,2022/02/14 20:08:00+00
1015,-84.7330896112752,33.7387091311342,110184,2022/02/04 00:00:00+00,GA,110184,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,Short Term,13097,True,0,0,116.4,113.4,113.4,56.9,29,-999999,0,116.4,22.3,22.3,22.1,22.1,15.1,9.7,0,0,0,0,0,698,794,794,398,203,-999999,0,815,156,156,155,155,106,68,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,27,0,-999999,-999999,4,5,-999999,6,7,0,0,203,25,0,0,-999999,-999999,5,8,4,5,0,0,898,0,30134,2022/02/14 20:08:00+00
1016,-84.9463252836745,31.3742666147792,111314,2022/02/04 00:00:00+00,GA,111314,LIFEBRITE COMMUNITY HOSPITAL OF EARLY,11740 COLUMBIA STREET,BLAKELY,Critical Access Hospitals,13099,False,19,7,4,6,4,-999999,0,0,0,15,0,0,0,0,0,0,0,0,0,95,35,70,30,20,-999999,0,0,0,75,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,-999999,-999999,0,0,0,0,0,0,-999999,0,0,0,43,0,39823,2022/02/14 20:08:00+00
1017,-84.1590325088047,31.5902201466217,110007,2022/02/04 00:00:00+00,GA,110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,Short Term,13095,True,423.3,423.3,390.1,338.9,313.1,101.3,101.3,-999999,-999999,390.1,46.3,46.3,46.3,46.3,25.9,25.9,0,0,0,2963,2963,2464,2372,2192,709,709,-999999,-999999,2731,324,324,324,324,181,181,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,68,0,-999999,-999999,4,13,17,17,14,0,4,159,0,0,0,0,0,0,0,0,0,0,0,1076,0,31703,2022/02/14 20:08:00+00
1018,-84.1469499115588,33.7056790262953,110226,2022/02/04 00:00:00+00,GA,110226,EMORY HILLANDALE HOSPITAL,2801 DEKALB MEDICAL PARKWAY,LITHONIA,Short Term,13089,True,154,154,120,102.6,100.6,16.1,16,0,0,120,14,14,5,5,-999999,-999999,0,0,0,1078,1078,798,718,704,113,112,0,0,840,98,98,35,35,16,16,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,-999999,0,0,-999999,-999999,4,-999999,-999999,0,0,38,-999999,0,0,0,-999999,0,0,0,0,0,0,887,0,30058,2022/02/14 20:08:00+00
1019,-82.3466596856467,32.5932280591656,110109,2022/02/04 00:00:00+00,GA,110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,Short Term,13107,False,24,24,24,12.7,11.9,4.4,4.4,-999999,-999999,24,6,6,5.1,5.1,-999999,-999999,0,0,-999999,168,168,168,89,83,31,31,-999999,-999999,168,42,42,36,36,10,10,0,0,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,0,0,4,-999999,10,0,0,0,0,0,0,0,0,0,0,0,242,0,30401,2022/02/14 20:08:00+00
1020,-81.9004562776161,32.16418827526,110142,2022/02/04 00:00:00+00,GA,110142,EVANS MEMORIAL HOSPITAL,200 N RIVER STREET,CLAXTON,Short Term,13109,False,22,22,14,8.4,8.4,-999999,-999999,0,0,14,0,0,0,0,0,0,0,0,0,154,154,98,59,59,14,13,0,0,98,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,0,-999999,0,0,0,56,-999999,0,0,0,0,0,0,0,-999999,0,0,130,0,30417,2022/02/14 20:08:00+00
1021,-81.3216239299053,32.3646938444296,111306,2022/02/04 00:00:00+00,GA,111306,EFFINGHAM HEALTH SYSTEM,459 GA HIGHWAY 119 SOUTH,SPRINGFIELD,Critical Access Hospitals,13103,True,40,40,25,17.9,13.9,4.7,4.7,0,0,25,0,0,0,0,0,0,0,0,0,200,200,175,125,97,33,33,0,0,175,0,0,0,0,0,0,0,0,0,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,-999999,0,0,0,0,0,0,0,-999999,0,0,87,0,0,0,0,0,0,0,0,0,0,0,376,0,31329,2022/02/14 20:08:00+00
1022,-84.5111645592895,33.4505372463965,110215,2022/02/04 00:00:00+00,GA,110215,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,Short Term,13113,True,0,0,244,185.9,185.9,59.1,59.1,-999999,-999999,244,44,44,41.1,41.1,23.7,23.7,0,0,0,0,0,1708,1301,1301,414,414,-999999,-999999,1708,308,308,288,288,166,166,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,53,0,-999999,7,5,11,7,8,14,0,0,98,-999999,0,0,0,0,-999999,0,0,0,0,0,1600,0,30214,2022/02/14 20:08:00+00
1023,-85.1941103558754,34.2781357114343,110168,2022/02/04 00:00:00+00,GA,110168,ADVENTHEALTH REDMOND,501 REDMOND ROAD NW,ROME,Short Term,13115,True,0,0,247,240.4,240.4,72.6,54.6,0,0,247,40,40,37.4,37.4,13.6,12.1,-999999,-999999,0,0,0,1479,1683,1683,508,382,0,0,1729,280,280,262,262,95,85,16,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,37,0,0,0,-999999,6,-999999,15,11,0,0,45,0,0,0,0,0,0,0,0,0,0,0,587,-999999,30165,2022/02/14 20:08:00+00
1024,-85.1795943106503,34.2603907321052,110054,2022/02/04 00:00:00+00,GA,110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,Short Term,13115,True,405.4,351.7,296.1,306.1,279,59.3,58.1,-999999,-999999,345.9,42.9,25.7,33.4,23,9,8.6,-999999,0,0,2838,2462,1873,2143,1953,415,407,-999999,-999999,2421,300,180,234,161,63,60,5,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,34,0,0,-999999,4,4,11,6,6,0,0,182,6,0,0,-999999,-999999,-999999,0,0,-999999,0,0,1038,-999999,30162,2022/02/14 20:08:00+00
1025,-84.1402012222168,34.1787538510648,110005,2022/02/04 00:00:00+00,GA,110005,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,Short Term,13117,True,0,0,318,254.9,254.6,70.1,70.1,0,0,318.3,26.3,26.3,20,20,7.4,7.4,0,0,0,0,0,2009,1784,1782,491,491,0,0,2228,184,184,140,140,52,52,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,42,0,-999999,-999999,-999999,6,8,7,14,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1016,0,30041,2022/02/14 20:08:00+00
1026,-84.375378146942,34.9168208264361,110189,2022/02/04 00:00:00+00,GA,110189,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,Short Term,13111,False,33,33,27,18.3,14.6,5.9,5.1,0,0,27,5,5,4.6,4.6,4.1,4,0,0,0,231,231,182,128,102,41,36,0,0,189,35,35,32,32,29,28,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,-999999,-999999,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,175,0,30513,2022/02/14 20:08:00+00
1027,-83.1313997801074,34.4402176395246,110027,2022/02/04 00:00:00+00,GA,110027,ST MARY'S SACRED HEART HOSPITAL INC,367 CLEAR CREEK PARKWAY,LAVONIA,Short Term,13119,False,65,57,57,42.3,40.7,14,14,0,0,65,8,8,6.1,6.1,-999999,-999999,-999999,0,0,455,399,280,296,285,98,98,0,0,455,56,56,43,43,16,10,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,13,0,0,0,-999999,-999999,6,-999999,-999999,0,0,123,0,0,0,0,0,0,0,0,0,0,0,373,0,30553,2022/02/14 20:08:00+00
1028,-84.3741766597659,33.7624789026696,110115,2022/02/04 00:00:00+00,GA,110115,WELLSTAR ATLANTA MEDICAL CENTER,303 PARKWAY DRIVE NE,ATLANTA,Short Term,13121,True,0,0,268,246.3,244.9,68.4,36.3,0,0,269.4,60.9,60.9,56.4,56.4,20.3,13.7,0,0,0,0,0,2061,1724,1714,479,254,0,0,1886,426,426,395,395,142,96,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,33,0,-999999,-999999,-999999,6,7,4,7,0,0,211,27,0,-999999,-999999,5,-999999,11,-999999,-999999,0,0,1695,0,30312,2022/02/14 20:08:00+00
1029,-84.3532469050742,33.9075148775741,113301,2022/02/04 00:00:00+00,GA,113301,CHILDREN'S HEALTHCARE OF ATLANTA AT SCOTTISH RITE,1001 JOHNSON FERRY ROAD,ATLANTA,Childrens Hospitals,13121,True,394,0,0,0,0,0,0,30.3,23.9,329,102,0,85,0,0,0,0,0,0,2758,0,-999999,0,0,0,0,212,167,2303,714,0,595,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,-999999,0,0,0,0,0,0,0,0,44,239,-999999,-999999,0,0,0,0,0,0,0,0,28,1876,0,30342,2022/02/14 20:08:00+00
1030,-84.3851728198981,33.7695733521923,110078,2022/02/04 00:00:00+00,GA,110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,550 PEACHTREE STREET  NE,ATLANTA,Short Term,13121,True,588,475,417,420.6,418.7,36.4,29.1,0,0,530,114,66,56.7,56.7,5.7,4.3,0,0,0,4116,3325,3430,2944,2931,255,204,0,0,3710,798,462,397,397,40,30,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,27,0,-999999,4,5,6,4,-999999,-999999,0,0,248,0,0,0,0,0,0,0,0,0,0,0,1194,0,30308,2022/02/14 20:08:00+00
1031,-84.3208859694754,34.0623976122877,110198,2022/02/04 00:00:00+00,GA,110198,WELLSTAR NORTH FULTON HOSPITAL,3000 HOSPITAL BOULEVARD,ROSWELL,Short Term,13121,True,0,0,166.9,166,166,43,34.3,-999999,0,166.9,28,28,26.1,26.1,8.3,6.9,0,0,0,0,0,951,1162,1162,301,240,-999999,0,1168,196,196,183,183,58,48,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,19,0,-999999,6,0,-999999,-999999,4,4,0,0,84,13,0,0,-999999,-999999,-999999,0,4,5,0,0,626,0,30076,2022/02/14 20:08:00+00
1032,-84.3956149948741,33.80918098791,110083,2022/02/04 00:00:00+00,GA,110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,Short Term,13121,True,0,0,556,443.7,443.3,71,70.6,-999999,-999999,556,98,98,85.7,85.7,27.6,27.6,0,0,0,0,0,4007,3106,3103,497,494,-999999,-999999,3892,686,686,600,600,193,193,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,46,0,4,-999999,-999999,5,10,11,10,0,0,53,-999999,0,0,0,0,0,-999999,0,-999999,0,0,1192,0,30309,2022/02/14 20:08:00+00
1033,-84.3549020141018,33.9079402306738,110161,2022/02/04 00:00:00+00,GA,110161,NORTHSIDE HOSPITAL,1000 JOHNSON FERRY ROAD NE,ATLANTA,Short Term,13121,True,0,0,372.9,268.7,267.7,73.9,73.7,-999999,-999999,373.9,44.9,44.9,34.4,34.4,12.4,12.4,-999999,0,0,0,0,2688,1881,1874,517,516,14,8,2617,314,314,241,241,87,87,4,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,65,0,21,11,9,5,5,4,10,0,-999999,159,0,0,0,0,0,0,0,0,0,0,0,1107,-999999,30342,2022/02/14 20:08:00+00
1034,-84.382530676379,33.7522253690995,110079,2022/02/04 00:00:00+00,GA,110079,GRADY MEMORIAL HOSPITAL,80 JESSE HILL JR DRIVE SE,ATLANTA,Short Term,13121,True,771,708,620,770.7,620,154.3,147.9,-999999,-999999,644,90,90,90,90,21.9,21.9,0,0,0,5397,4956,2205,5395,4340,1080,1035,12,6,4508,630,630,630,630,153,153,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,47,0,0,0,0,0,0,0,0,47,0,358,144,0,0,0,0,0,0,0,0,144,4,3238,0,30303,2022/02/14 20:08:00+00
1035,-84.9256034227167,34.5118403155342,110023,2022/02/04 00:00:00+00,GA,110023,ADVENTHEALTH GORDON,1035 RED BUD ROAD,CALHOUN,Short Term,13129,True,0,0,82,74.1,74.1,34.7,34.3,0,0,82,10,10,9.7,9.7,6.4,6.4,0,0,0,0,0,574,519,519,243,240,0,0,574,70,70,68,68,45,45,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,16,0,-999999,0,0,4,4,-999999,4,0,0,52,-999999,0,0,0,0,-999999,0,0,0,0,0,499,0,30701,2022/02/14 20:08:00+00
1036,-84.2002427225,30.8634890247433,110121,2022/02/04 00:00:00+00,GA,110121,GRADY GENERAL HOSPITAL,1155 5TH STREET SE,CAIRO,Short Term,13131,False,24,23,16,23.3,17.3,5,4.7,0,0,17,4,4,-999999,-999999,-999999,-999999,0,0,0,168,161,126,163,121,35,33,0,0,119,28,28,14,11,9,9,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,-999999,-999999,0,0,0,0,36,5,0,0,0,0,-999999,0,-999999,0,0,0,204,0,39828,2022/02/14 20:08:00+00
1037,-81.4848163078934,31.1738372878982,110025,2022/02/04 00:00:00+00,GA,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,Short Term,13127,True,247.5,247.5,251.4,237.9,237.9,52.4,52.4,0,0,251.4,36,36,35.7,35.7,11.4,11.4,0,0,0,495,495,1708,1665,1665,367,367,0,0,1760,252,252,250,250,80,80,0,0,0,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,11,0,0,0,0,0,0,0,0,11,0,162,11,0,0,0,0,0,0,0,0,11,0,824,0,31520,2022/02/14 20:08:00+00
1038,-84.3476089855412,33.9085440076462,110082,2022/02/04 00:00:00+00,GA,110082,SAINT JOSEPH'S HOSPITAL OF ATLANTA INC,5665 PEACHTREE DUNWOODY ROAD,ATLANTA,Short Term,13121,True,398,398,354,302.4,302.4,46.7,46.4,0,0,354,66,66,48.6,48.6,4.7,4.6,0,0,0,2786,2786,2709,2117,2117,327,325,0,0,2478,462,462,340,340,33,32,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,59,0,-999999,6,7,11,13,10,11,0,0,147,0,0,0,0,0,0,0,0,0,0,0,668,0,30342,2022/02/14 20:08:00+00
